,,altitude(feet),ascent(feet),speed(mph),distance(feet),max_altitude(feet),max_ascent(feet),max_speed(mph),max_distance(feet),time(millisecond),datetime(utc),datetime(local),satellites,pressure(Pa),temperature(F),voltage(v),home_latitude,home_longitude,velocityX(mph),velocityY(mph),velocityZ(mph),pitch(deg),roll(deg),yaw(deg),powerlevel,isflying,istakingphoto,remainPowerPercent,remainLifePercent,currentCurrent,currentElectricity,currentVoltage,batteryTemperature,dischargeCount,flightmode,isMotorsOn,isTakingVideo,Rc_elevator,Rc_aileron,Rc_throttle,Rc_rudder,Rc_gyro,timestamp,Battery_Cell1,Battery_Cell2,Battery_Cell3,Battery_Cell4,Battery_Cell5,Battery_Cell6,Dronetype,AppVersion,Planename,FlyControllerSerialNumber,RemoteSerialNumber,BatterySerialNumber,CENTER_BATTERY.productDate,CENTER_BATTERY.serialNo,CENTER_BATTERY.fullCapacity,CENTER_BATTERY.productDateRaw,pitchRaw,rollRaw,yawRaw,gimbalPitchRaw,gimbalRollRaw,gimbalYawRaw,flyState,altitudeRaw,speedRaw,distanceRaw,velocityXRaw,velocityYRaw,velocityZRaw,data_reuse,App_Tip,App_Warning,downlinkSignalQuality,uplinkSignalQuality,transmissionChannel,rcModeSwitch,rcHome,rcPause,rcTransform,rcJoystickMode,appMode,FlyControllerSerialNumber_legacy,RemoteSerialNumber_legacy,BatterySerialNumber_legacy,Battery2SerialNumber,frontAvoidDist,backAvoidDist,isBrakingToAvoid
51.4055,-2.8192,17,17,0,94,27,27,9.21,116,140757,37:43.6,37:43.6,18,0,0,11.28,41.779605,-8.528486,0,0,0,0,1,-106,0,1,0,63,100,-7614,1418,11280,3047.5,13,P_GPS,1,0,0,0,0,0,0,1.53E+12,3789,3768,3767,0,0,0,22,,,,,,,0,0,0,-5,15,-1063,-170,0,-1055,6,54,0,289.47,0,0,0,0,,,80,80,0,1,0,0,0,2,1,,,,,0,0,0
51.4055,-2.8192,17,17,0,94,27,27,9.21,116,140843,37:43.7,37:43.7,18,0,0,11.28,41.779605,-8.528486,0,0,0,0,2,-101,0,1,0,63,100,-7614,1418,11280,3047.5,13,P_GPS,1,0,0,0,0,0,0,1.53E+12,3789,3768,3767,0,0,0,22,,,,,,,0,0,0,-2,23,-1012,-170,0,-995,6,54,0,289.52,0,0,0,0,,,80,80,0,1,0,0,0,2,1,,,,,0,0,0
51.4055,-2.8192,17,17,0,94,27,27,9.21,116,140941,37:43.8,37:43.8,18,0,0,11.285,41.779605,-8.528486,0,0,0,0,3,-99,0,1,0,63,100,-7325,1415,11285,3047.5,13,P_GPS,1,0,0,0,0,0,0,1.53E+12,3789,3768,3767,0,0,0,22,,,,,,,0,0,0,0,30,-997,-170,0,-991,6,54,0,289.44,0,0,0,0,,,80,80,0,1,0,0,0,2,1,,,,,0,0,0
51.4055,-2.8192,17,17,0,94,27,27,9.21,116,141069,37:43.9,37:43.9,18,0,0,11.285,41.779605,-8.528486,0,0,0,0,3,-99,0,1,0,63,100,-7325,1415,11285,3047.5,13,P_GPS,1,0,0,0,0,0,0,1.53E+12,3789,3768,3767,0,0,0,22,,,,,,,0,0,0,-1,31,-994,-170,0,-991,6,54,0,289.48,0,0,0,0,,,80,80,0,1,0,0,0,2,1,,,,,0,0,0
51.4055,-2.8192,17,17,0,94,27,27,9.21,116,141162,37:44.1,37:44.1,18,0,0,11.285,41.779605,-8.528486,0,0,0,0,2,-99,0,1,0,63,100,-7325,1415,11285,3047.5,13,P_GPS,1,0,56,0,0,0,0,1.53E+12,3789,3768,3767,0,0,0,22,,,,,,,0,0,0,-4,22,-992,-170,0,-991,6,54,0,289.41,0,0,0,0,,,80,80,0,1,0,0,0,2,1,,,,,0,0,0
51.4055,-2.8192,17,17,0,94,27,27,9.21,116,141249,37:44.1,37:44.1,18,0,0,11.285,41.779605,-8.528486,0,0,0,0,1,-99,0,1,0,63,100,-7325,1415,11285,3047.5,13,P_GPS,1,0,56,0,0,0,0,1.53E+12,3789,3768,3767,0,0,0,22,,,,,,,0,0,0,-5,13,-992,-170,0,-991,6,54,0,289.43,0,0,0,0,,,80,80,0,1,0,0,0,2,1,,,,,0,0,0
51.4055,-2.8192,17,17,0,94,27,27,9.21,116,141368,37:44.2,37:44.2,18,0,0,11.285,41.779605,-8.528486,0,0,0,-1,1,-99,0,1,0,63,100,-7325,1415,11285,3047.5,13,P_GPS,1,0,660,0,0,0,0,1.53E+12,3789,3768,3767,0,0,0,22,,,,,,,0,0,0,18,10,-990,-170,0,-991,6,54,0,289.4,0,0,0,0,,,80,80,0,1,0,0,0,2,1,,,,,0,0,0
51.4055,-2.8192,17,17,0,94,27,27,9.21,116,141465,37:44.3,37:44.3,18,0,0,11.285,41.779605,-8.528486,0,0,0,-9,1,-99,0,1,0,63,100,-7325,1415,11285,3047.5,13,P_GPS,1,0,660,0,0,0,0,1.53E+12,3789,3768,3767,0,0,0,22,,,,,,,0,0,0,95,13,-992,-170,0,-991,6,54,0,289.41,0,0,0,0,,,80,80,0,1,0,0,0,2,1,,,,,0,12.2,0
51.4055,-2.8192,17,17,0.45,94,27,27,9.21,116,141557,37:44.4,37:44.4,18,0,0,11.285,41.779605,-8.528486,0,-0.45,0,-13,1,-99,0,1,0,63,100,-7325,1415,11285,3047.5,13,P_GPS,1,0,660,0,0,0,0,1.53E+12,3789,3768,3767,0,0,0,22,,,,,,,0,0,0,136,11,-992,-170,0,-991,6,54,2,289.25,0,-2,0,0,,,80,80,0,1,0,0,0,2,1,,,,,0,11.6,0
51.4055,-2.8192,17,17,1.12,94,27,27,9.21,116,141648,37:44.5,37:44.5,18,0,0,11.285,41.779605,-8.528486,0,-1.12,0,-14,0,-99,0,1,0,63,100,-7325,1415,11285,3047.5,13,P_GPS,1,0,660,0,0,0,0,1.53E+12,3789,3768,3767,0,0,0,22,,,,,,,0,0,0,144,5,-990,-170,0,-991,6,54,5,288.85,0,-5,0,0,,,80,80,0,1,0,0,0,2,1,,,,,0,11.6,0
51.4055,-2.8192,17,17,1.57,94,27,27,9.21,116,141759,37:44.6,37:44.6,18,0,0,11.285,41.779605,-8.528486,0,-1.57,0,-14,0,-99,0,1,0,63,100,-7325,1415,11285,3047.5,13,P_GPS,1,0,660,0,0,0,0,1.53E+12,3789,3768,3767,0,0,0,22,,,,,,,0,0,0,141,-8,-990,-170,0,-991,6,54,7,288.24,0,-6,0,0,,,80,80,0,1,0,0,0,2,1,,,,,13.8,11.2,0
51.4055,-2.8192,17,17,2.25,94,27,27,9.21,116,141848,37:44.7,37:44.7,18,0,0,11.285,41.779605,-8.528486,-0.22,-2.24,0,-14,-1,-99,0,1,0,63,100,-7325,1415,11285,3047.5,13,P_GPS,1,0,660,0,0,0,0,1.53E+12,3789,3768,3767,0,0,0,22,,,,,,,0,0,0,140,-11,-990,-170,0,-991,6,54,10.05,287.35,-1,-10,0,0,,,80,80,0,1,0,0,0,2,1,,,,,0,0,0
51.4055,-2.8192,17,17,2.69,93,27,27,9.21,116,141970,37:44.8,37:44.8,18,0,0,11.293,41.779605,-8.528486,-0.22,-2.68,0,-13,0,-99,0,1,0,62,100,-7241,1411,11293,3048.5,13,P_GPS,1,0,660,0,0,0,0,1.53E+12,3789,3768,3767,0,0,0,22,,,,,,,0,0,0,139,2,-992,-170,0,-991,6,54,12.04,285.69,-1,-12,0,0,,,80,80,0,1,0,0,0,2,1,,,,,0,0,0
51.4055,-2.8192,17,17,3.16,93,27,27,9.21,116,142105,37:45.0,37:45.0,18,0,0,11.293,41.779605,-8.528486,-0.45,-3.13,0,-14,0,-99,0,1,0,62,100,-7241,1411,11293,3048.5,13,P_GPS,1,0,660,0,0,0,0,1.53E+12,3789,3768,3767,0,0,0,22,,,,,,,0,0,0,141,6,-992,-170,0,-991,6,54,14.14,284.29,-2,-13,0,0,,,80,80,0,1,0,0,0,2,1,,,,,0,0,0
51.4055,-2.8192,17,17,3.61,92,27,27,9.21,116,142169,37:45.1,37:45.1,18,0,0,11.293,41.779605,-8.528486,-0.45,-3.58,0,-14,0,-99,0,1,0,62,100,-7241,1411,11293,3048.5,13,P_GPS,1,0,660,0,0,0,0,1.53E+12,3789,3768,3767,0,0,0,22,,,,,,,0,0,0,143,6,-992,-170,0,-991,6,54,16.12,282.19,-2,-16,0,0,,,80,80,0,1,0,0,0,2,1,,,,,0,0,0
51.4055,-2.8192,17,17,4.05,91,27,27,9.21,116,142277,37:45.1,37:45.1,18,0,0,11.293,41.779605,-8.528486,-0.45,-4.03,0,-14,0,-99,0,1,0,62,100,-7241,1411,11293,3048.5,13,P_GPS,1,0,660,0,0,0,0,1.53E+12,3789,3768,3767,0,0,0,22,,,,,,,0,0,0,145,6,-992,-170,0,-991,6,54,18.11,280.3,-2,-17,0,0,,,80,80,0,1,0,0,0,2,1,,,,,0,0,0
51.4055,-2.8192,17,17,4.52,91,27,27,9.21,116,142367,37:45.2,37:45.2,18,0,0,11.293,41.779605,-8.528486,-0.67,-4.47,0,-14,0,-99,0,1,0,62,100,-7241,1411,11293,3048.5,13,P_GPS,1,0,660,0,0,0,0,1.53E+12,3789,3768,3767,0,0,0,22,,,,,,,0,0,0,144,4,-992,-170,0,-991,6,54,20.22,278.08,-3,-20,0,0,,,80,80,0,1,0,0,0,2,1,,,,,13.4,0,0
51.4055,-2.8192,17,17,4.97,90,27,27,9.21,116,142488,37:45.4,37:45.4,18,0,0,11.293,41.779605,-8.528486,-0.67,-4.92,0,-14,0,-99,0,1,0,62,100,-7241,1411,11293,3048.5,13,P_GPS,1,0,660,0,0,0,0,1.53E+12,3789,3768,3767,0,0,0,22,,,,,,,0,0,0,141,2,-992,-170,0,-991,6,54,22.2,275.75,-3,-22,0,0,,,80,80,0,1,0,0,0,2,1,,,,,12.8,0,0
51.4055,-2.8192,17,17,5.41,89,27,27,9.21,116,142580,37:45.4,37:45.4,18,0,0,11.293,41.779605,-8.528486,-0.67,-5.37,0,-14,0,-99,0,1,0,62,100,-7241,1411,11293,3048.5,13,P_GPS,1,0,660,0,0,0,0,1.53E+12,3789,3768,3767,0,0,0,22,,,,,,,0,0,0,141,-1,-992,-170,0,-991,6,54,24.19,272.95,-3,-24,0,0,,,80,80,0,1,0,0,0,2,1,,,,,12.8,0,0
51.4055,-2.8192,17,17,5.88,88,27,27,9.21,116,142704,37:45.6,37:45.6,18,0,0,11.293,41.779605,-8.528486,-0.89,-5.82,0,-14,0,-99,0,1,0,62,100,-7241,1411,11293,3048.5,13,P_GPS,1,0,631,0,0,0,0,1.53E+12,3789,3768,3767,0,0,0,22,,,,,,,0,0,0,143,-1,-992,-170,0,-991,6,54,26.31,270.18,-4,-25,0,0,,,80,80,0,1,0,0,0,2,1,,,,,12.8,0,0
51.4055,-2.8192,17,17,6.33,87,27,27,9.21,116,142793,37:45.7,37:45.7,18,0,0,11.293,41.779605,-8.528486,-0.89,-6.26,0,-14,0,-99,0,1,0,62,100,-7241,1411,11293,3048.5,13,P_GPS,1,0,634,0,0,0,0,1.53E+12,3789,3768,3767,0,0,0,22,,,,,,,0,0,0,140,1,-992,-170,0,-991,6,54,28.28,267.36,-4,-27,0,0,,,80,80,0,1,0,0,0,2,1,,,,,12.5,0,0
51.4055,-2.8192,17,17,6.8,86,27,27,9.21,116,142888,37:45.8,37:45.8,18,0,0,11.276,41.779605,-8.528486,-1.12,-6.71,0,-14,0,-99,0,1,0,62,100,-7313,1409,11276,3048.5,13,P_GPS,1,0,636,0,0,0,0,1.53E+12,3789,3768,3767,0,0,0,22,,,,,,,0,0,0,143,1,-992,-170,0,-991,6,54,30.41,264.21,-5,-30,0,0,,,80,80,0,1,0,0,0,2,1,,,,,12.4,0,0
51.4055,-2.8192,17,17,7.02,85,27,27,9.21,116,142981,37:45.9,37:45.9,18,0,0,11.276,41.779605,-8.528486,-1.12,-6.93,0,-14,0,-99,0,1,0,62,100,-7313,1409,11276,3048.5,13,P_GPS,1,0,660,0,0,0,0,1.53E+12,3789,3768,3767,0,0,0,22,,,,,,,0,0,0,145,9,-992,-170,0,-991,6,54,31.4,261.07,-5,-30,0,0,,,81,81,0,1,0,0,0,2,1,,,,,12.4,0,0
51.4055,-2.8192,17,17,7.47,84,27,27,9.21,116,143074,37:45.9,37:45.9,18,0,0,11.276,41.779605,-8.528486,-1.12,-7.38,0,-14,0,-99,0,1,0,62,100,-7313,1409,11276,3048.5,13,P_GPS,1,0,660,0,0,0,0,1.53E+12,3789,3768,3767,0,0,0,22,,,,,,,0,0,0,141,9,-992,-170,0,-991,6,54,33.38,257.42,-5,-32,0,0,,,81,81,0,1,0,0,0,2,1,,,,,12.4,0,0
51.4055,-2.8192,17,17,7.94,83,27,27,9.21,116,143194,37:46.1,37:46.1,18,0,0,11.276,41.779605,-8.528486,-1.34,-7.83,0,-14,0,-99,0,1,0,62,100,-7313,1409,11276,3048.5,13,P_GPS,1,0,660,0,0,0,0,1.53E+12,3789,3768,3767,0,0,0,22,,,,,,,0,0,0,141,4,-992,-170,0,-991,6,54,35.51,253.74,-6,-35,0,0,,,81,81,0,1,0,0,0,2,1,,,,,11.5,0,0
51.4055,-2.8192,17,17,8.16,82,27,27,9.21,116,143283,37:46.2,37:46.2,18,0,0,11.276,41.779605,-8.528486,-1.34,-8.05,0,-14,0,-99,0,1,0,62,100,-7313,1409,11276,3048.5,13,P_GPS,1,0,660,0,0,0,0,1.53E+12,3789,3768,3767,0,0,0,22,,,,,,,0,0,0,145,0,-992,-170,0,-991,6,54,36.5,250.04,-6,-35,0,0,,,81,81,0,1,0,0,0,2,1,,,,,10.8,0,0
51.4055,-2.8192,17,17,8.61,80,27,27,9.21,116,143366,37:46.2,37:46.2,18,0,0,11.276,41.779605,-8.528486,-1.34,-8.5,0,-14,0,-99,0,1,0,62,100,-7313,1409,11276,3048.5,13,P_GPS,1,0,660,0,0,0,0,1.53E+12,3789,3768,3767,0,0,0,22,,,,,,,0,0,0,149,-1,-992,-170,0,-991,6,54,38.47,246.03,-6,-37,0,0,,,81,81,0,1,0,0,0,2,1,,,,,10.6,0,0
51.4055,-2.8192,17,17,9.05,79,27,27,9.21,116,143499,37:46.4,37:46.4,18,0,0,11.276,41.779605,-8.528486,-1.34,-8.95,0,-14,0,-99,0,1,0,62,100,-7313,1409,11276,3048.5,13,P_GPS,1,0,660,0,0,0,0,1.53E+12,3789,3768,3767,0,0,0,22,,,,,,,0,0,0,149,5,-992,-170,0,-991,6,54,40.45,242.19,-6,-40,0,0,,,81,81,0,1,0,0,0,2,1,,,,,10.6,0,0
51.4055,-2.8192,17,17,9.3,78,27,27,9.3,116,143567,37:46.4,37:46.4,18,0,0,11.276,41.779605,-8.528486,-1.57,-9.17,0,-14,0,-99,0,1,0,62,100,-7313,1409,11276,3048.5,13,P_GPS,1,0,660,0,0,0,0,1.53E+12,3789,3768,3767,0,0,0,22,,,,,,,0,0,0,146,0,-992,-170,0,-991,6,54,41.59,237.88,-6,-40,0,0,,,81,81,0,1,0,0,0,2,1,,,,,10.6,0,0
51.4055,-2.8192,17,17,9.75,76,27,27,9.75,116,143678,37:46.5,37:46.5,18,0,0,11.276,41.779605,-8.528486,-1.57,-9.62,0,-14,0,-99,0,1,0,62,100,-7313,1409,11276,3048.5,13,P_GPS,1,0,660,0,0,0,0,1.53E+12,3789,3768,3767,0,0,0,22,,,,,,,0,0,0,141,0,-992,-170,0,-991,6,54,43.57,233.41,-6,-43,0,0,,,81,81,0,1,0,0,0,2,1,,,,,9.2,0,0
51.4055,-2.8192,17,17,9.97,75,27,27,9.97,116,143789,37:46.7,37:46.7,18,0,0,11.276,41.779605,-8.528486,-1.57,-9.84,0,-14,0,-99,0,1,0,62,100,-7313,1409,11276,3048.5,13,P_GPS,1,0,660,0,0,0,0,1.53E+12,3789,3768,3767,0,0,0,22,,,,,,,0,0,0,141,1,-992,-170,0,-991,6,54,44.55,229.39,-6,-44,0,0,,,81,81,0,1,0,0,0,2,1,,,,,8.5,0,0
51.4055,-2.8192,17,17,10.22,73,27,27,10.22,116,143889,37:46.8,37:46.8,18,0,0,11.277,41.779605,-8.528486,-1.79,-10.07,0,-14,0,-99,0,1,0,62,100,-7475,1407,11277,3049.5,13,P_GPS,1,0,660,0,0,0,0,1.53E+12,3789,3768,3767,0,0,0,22,,,,,,,0,0,0,146,2,-992,-170,0,-991,6,54,45.71,224.69,-8,-45,0,0,,,81,81,0,1,0,0,0,2,1,,,,,8.4,0,0
51.4055,-2.8192,17,17,10.66,72,27,27,10.66,116,143989,37:46.9,37:46.9,18,0,0,11.277,41.779605,-8.528486,-1.79,-10.51,0,-15,1,-99,0,1,0,62,100,-7475,1407,11277,3049.5,13,P_GPS,1,0,660,0,0,0,0,1.53E+12,3789,3768,3767,0,0,0,22,,,,,,,0,0,0,150,11,-992,-170,0,-991,6,54,47.68,220.16,-8,-46,0,0,,,81,81,0,1,0,0,0,2,1,,,,,8.4,0,0
51.4055,-2.8192,17,17,10.89,70,27,27,10.89,116,144103,37:47.0,37:47.0,18,0,0,11.277,41.779605,-8.528486,-1.79,-10.74,0,-14,1,-99,0,1,0,62,100,-7475,1407,11277,3049.5,13,P_GPS,1,0,660,0,0,0,0,1.53E+12,3789,3768,3767,0,0,0,22,,,,,,,0,0,0,146,13,-992,-170,0,-991,6,54,48.66,215.2,-8,-48,0,0,,,81,81,0,1,0,0,0,2,1,,,,,8.3,0,0
51.4055,-2.8192,17,17,11.33,68,27,27,11.33,116,144195,37:47.1,37:47.1,18,0,0,11.277,41.779605,-8.528486,-1.79,-11.18,0,-15,1,-99,0,1,0,62,100,-7475,1407,11277,3049.5,13,P_GPS,1,0,660,0,0,0,0,1.53E+12,3789,3768,3767,0,0,0,22,,,,,,,0,0,0,151,11,-992,-170,0,-991,6,54,50.64,210.09,-8,-50,0,0,,,81,81,0,1,0,0,0,2,1,,,,,8.3,0,0
51.4055,-2.8192,17,17,11.55,67,27,27,11.55,116,144289,37:47.2,37:47.2,18,0,0,11.277,41.779605,-8.528486,-1.79,-11.41,0,-14,0,-99,0,1,0,62,100,-7475,1407,11277,3049.5,13,P_GPS,1,0,660,0,0,0,0,1.53E+12,3789,3768,3767,0,0,0,22,,,,,,,0,0,0,148,5,-992,-170,0,-991,6,54,51.62,204.85,-8,-50,0,0,,,81,81,0,1,0,0,0,2,1,,,,,8.2,0,0
51.4055,-2.8192,17,17,11.77,65,27,27,11.77,116,144378,37:47.2,37:47.2,18,0,0,11.277,41.779605,-8.528486,-1.79,-11.63,0,-14,0,-99,0,1,0,62,100,-7475,1407,11277,3049.5,13,P_GPS,1,0,660,0,0,0,0,1.53E+12,3789,3768,3767,0,0,0,22,,,,,,,0,0,0,146,-9,-990,-170,0,-991,6,54,52.61,199.68,-8,-51,0,0,,,81,81,0,1,0,0,0,2,1,,,,,8.2,0,0
51.4055,-2.8192,17,17,12.21,63,27,27,12.21,116,144501,37:47.4,37:47.4,18,0,0,11.277,41.779605,-8.528486,-1.79,-12.08,0,-14,0,-99,0,1,0,62,100,-7475,1407,11277,3049.5,13,P_GPS,1,0,660,0,0,0,0,1.53E+12,3789,3768,3767,0,0,0,22,,,,,,,0,0,0,144,-4,-992,-170,0,-991,6,54,54.59,194.01,-8,-54,0,0,,,81,81,0,1,0,0,0,2,1,,,,,8.2,0,0
51.4055,-2.8192,17,17,12.47,61,27,27,12.47,116,144600,37:47.5,37:47.5,18,0,0,11.277,41.779605,-8.528486,-2.01,-12.3,0,-14,0,-99,0,1,0,62,100,-7475,1407,11277,3049.5,13,P_GPS,1,0,660,0,0,0,0,1.53E+12,3789,3768,3767,0,0,0,22,,,,,,,0,0,0,146,-8,-992,-170,0,-991,6,54,55.73,188.38,-8,-55,0,0,,,81,81,0,1,0,0,0,2,1,,,,,8,0,0
51.4055,-2.8192,17,17,12.69,59,27,27,12.69,116,144688,37:47.6,37:47.6,18,0,0,11.277,41.779605,-8.528486,-2.01,-12.53,0,-14,0,-99,0,1,0,62,100,-7475,1407,11277,3049.5,13,P_GPS,1,0,660,0,0,0,0,1.53E+12,3789,3768,3767,0,0,0,22,,,,,,,0,0,0,148,-5,-992,-170,0,-991,6,54,56.72,182.64,-8,-55,0,0,,,81,81,0,1,0,0,0,2,1,,,,,8,0,0
51.4055,-2.8192,17,17,12.91,58,27,27,12.91,116,144778,37:47.6,37:47.6,18,0,0,11.277,41.779605,-8.528486,-2.01,-12.75,0,-14,0,-99,0,1,0,62,100,-7475,1407,11277,3049.5,13,P_GPS,1,0,660,0,0,0,0,1.53E+12,3789,3768,3767,0,0,0,22,,,,,,,0,0,0,148,-2,-992,-170,0,-991,6,54,57.71,177.33,-8,-56,0,0,,,81,81,0,1,0,0,0,2,1,,,,,7.9,0,0
51.4055,-2.8192,17,17,13.17,56,27,27,13.17,116,144906,37:47.8,37:47.8,18,0,0,11.282,41.779605,-8.528486,-2.24,-12.97,0,-14,0,-99,0,1,0,62,100,-7236,1405,11282,3049.5,13,P_GPS,1,0,660,0,0,0,0,1.53E+12,3789,3768,3767,0,0,0,22,,,,,,,0,0,0,148,2,-992,-170,0,-991,6,54,58.86,171.42,-10,-58,0,0,,,81,81,0,1,0,0,0,2,1,,,,,0,0,0
51.4055,-2.8192,17,17,13.39,54,27,27,13.39,116,144993,37:47.9,37:47.9,18,0,0,11.282,41.779605,-8.528486,-2.24,-13.2,0,-14,0,-99,0,1,0,62,100,-7236,1405,11282,3049.5,13,P_GPS,1,0,660,0,0,0,0,1.53E+12,3789,3768,3767,0,0,0,22,,,,,,,0,0,0,149,0,-992,-170,0,-991,6,54,59.84,165.59,-10,-59,0,0,,,88,88,0,1,0,0,0,2,1,,,,,0,0,0
51.4055,-2.8192,17,17,13.61,52,27,27,13.61,116,145087,37:48.0,37:48.0,18,0,0,11.282,41.779605,-8.528486,-2.24,-13.42,0,-14,0,-99,0,1,0,62,100,-7236,1405,11282,3049.5,13,P_GPS,1,0,660,0,0,0,0,1.53E+12,3789,3768,3767,0,0,0,22,,,,,,,0,0,0,149,2,-992,-170,0,-991,6,54,60.83,159.48,-10,-60,0,0,,,88,88,0,1,0,0,0,2,1,,,,,0,0,0
51.4055,-2.8192,17,17,13.83,50,27,27,13.83,116,145178,37:48.0,37:48.0,18,0,0,11.282,41.779605,-8.528486,-2.24,-13.65,0,-14,0,-99,0,1,0,62,100,-7236,1405,11282,3049.5,13,P_GPS,1,0,660,0,0,0,0,1.53E+12,3789,3768,3767,0,0,0,22,,,,,,,0,0,0,148,4,-992,-170,0,-991,6,54,61.81,152.97,-10,-60,0,0,,,88,88,0,1,0,0,0,2,1,,,,,0,0,0
51.4055,-2.8192,17,17,14.05,48,27,27,14.05,116,145298,37:48.2,37:48.2,18,0,0,11.282,41.779605,-8.528486,-2.24,-13.87,0,-14,0,-99,0,1,0,62,100,-7236,1405,11282,3049.5,13,P_GPS,1,0,660,0,0,0,0,1.53E+12,3785,3762,3762,0,0,0,22,,,,,,,0,0,0,146,8,-994,-170,0,-991,6,54,62.8,146.63,-10,-61,0,0,,,88,88,0,1,0,0,0,2,1,,,,,0,0,0
51.4055,-2.8192,17,17,14.31,46,27,27,14.31,116,145392,37:48.3,37:48.3,18,0,0,11.282,41.779605,-8.528486,-2.46,-14.09,0,-14,0,-99,0,1,0,62,100,-7236,1405,11282,3049.5,13,P_GPS,1,0,660,0,0,0,0,1.53E+12,3785,3762,3762,0,0,0,22,,,,,,,0,0,0,145,8,-992,-170,0,-991,6,54,63.95,140.74,-11,-63,0,0,,,88,88,0,1,0,0,0,2,1,,,,,0,0,0
51.4055,-2.8192,17,17,14.53,44,27,27,14.53,116,145511,37:48.4,37:48.4,18,0,0,11.282,41.779605,-8.528486,-2.46,-14.32,0,-14,0,-99,0,1,0,62,100,-7236,1405,11282,3049.5,13,P_GPS,1,0,660,0,0,0,0,1.53E+12,3785,3762,3762,0,0,0,22,,,,,,,0,0,0,141,4,-992,-170,0,-991,6,54,64.94,134.25,-11,-64,0,0,,,88,88,0,1,0,0,0,2,1,,,,,0,0,0
51.4055,-2.8192,17,17,14.75,41,27,27,14.75,116,145598,37:48.5,37:48.5,18,0,0,11.282,41.779605,-8.528486,-2.46,-14.54,0,-13,0,-99,0,1,0,62,100,-7236,1405,11282,3049.5,13,P_GPS,1,0,660,0,0,0,0,1.53E+12,3785,3762,3762,0,0,0,22,,,,,,,0,0,0,136,2,-994,-170,0,-991,6,54,65.92,127.63,-11,-65,0,0,,,88,88,0,1,0,0,0,2,1,,,,,0,0,0
51.4055,-2.8192,17,17,14.97,39,27,27,14.97,116,145677,37:48.5,37:48.5,18,0,0,11.282,41.779605,-8.528486,-2.46,-14.76,0,-13,0,-99,0,1,0,62,100,-7236,1405,11282,3049.5,13,P_GPS,1,0,660,0,0,0,0,1.53E+12,3785,3762,3762,0,0,0,22,,,,,,,0,0,0,135,8,-994,-170,0,-991,6,54,66.91,120.95,-11,-65,0,0,,,88,88,0,1,0,0,0,2,1,,,,,0,0,0
51.4055,-2.8192,17,17,15.19,37,27,27,15.19,116,145780,37:48.6,37:48.7,18,0,0,11.282,41.779605,-8.528486,-2.46,-14.99,0,-13,0,-99,0,1,0,62,100,-7236,1405,11282,3049.5,13,P_GPS,1,0,660,0,0,0,0,1.53E+12,3785,3762,3762,0,0,0,22,,,,,,,0,0,0,131,6,-994,-170,0,-991,6,54,67.9,114.46,-11,-66,0,0,,,88,88,0,1,0,0,0,2,1,,,,,0,0,0
51.4055,-2.8192,17,17,15.19,35,27,27,15.19,116,145910,37:48.8,37:48.8,18,0,0,11.309,41.779605,-8.528486,-2.46,-14.99,0,-12,0,-99,0,1,0,62,100,-6891,1403,11309,3049.5,13,P_GPS,1,0,660,0,0,0,0,1.53E+12,3785,3762,3762,0,0,0,22,,,,,,,0,0,0,126,6,-994,-170,0,-991,6,54,67.9,107.67,-11,-66,0,0,,,88,88,0,1,0,0,0,2,1,,,,,0,0,0
51.4055,-2.8192,17,17,15.41,33,27,27,15.41,116,145972,37:48.8,37:48.8,18,0,0,11.309,41.779605,-8.528486,-2.46,-15.21,0,-12,1,-99,0,1,0,62,100,-6891,1403,11309,3049.5,13,P_GPS,1,0,660,0,0,0,0,1.53E+12,3785,3762,3762,0,0,0,22,,,,,,,0,0,0,126,11,-992,-170,0,-991,6,54,68.88,100.72,-11,-68,0,0,,,88,88,0,1,0,0,0,2,1,,,,,0,0,0
51.4055,-2.8192,17,17,15.63,30,27,27,15.63,116,146096,37:49.0,37:49.0,18,0,0,11.309,41.779605,-8.528486,-2.46,-15.43,0,-12,1,-99,0,1,0,62,100,-6891,1403,11309,3049.5,13,P_GPS,1,0,660,0,0,0,0,1.53E+12,3785,3762,3762,0,0,0,22,,,,,,,0,0,0,125,16,-992,-170,0,-991,6,54,69.87,93.82,-11,-69,0,0,,,88,88,0,1,0,0,0,2,1,,,,,0,0,0
51.4055,-2.8192,17,17,15.63,28,27,27,15.63,116,146184,37:49.1,37:49.1,18,0,0,11.309,41.779605,-8.528486,-2.46,-15.43,0,-13,1,-99,0,1,0,62,100,-6891,1403,11309,3049.5,13,P_GPS,1,0,660,0,0,0,0,1.53E+12,3785,3762,3762,0,0,0,22,,,,,,,0,0,0,131,11,-992,-170,0,-991,6,54,69.87,86.74,-11,-69,0,0,,,88,88,0,1,0,0,0,2,1,,,,,0,0,0
51.4055,-2.8192,17,17,15.63,26,27,27,15.63,116,146276,37:49.1,37:49.1,18,0,0,11.309,41.779605,-8.528486,-2.46,-15.43,0,-13,0,-99,0,1,0,62,100,-6891,1403,11309,3049.5,13,P_GPS,1,0,660,0,0,0,0,1.53E+12,3785,3762,3762,0,0,0,22,,,,,,,0,0,0,131,8,-992,-170,0,-991,6,54,69.87,79.77,-11,-69,0,0,,,88,88,0,1,0,0,0,2,1,,,,,0,0,0
